Order_ID,Order_Date,Customer_ID,Customer_Name,Region,Segment,Category,Sub_Category,Product_Name,Sales,Profit,Quantity,Discount,Shipping_Cost,Payment_Method
ORD-10701,2025-01-03,CUST-3884,Tony Crawford,East,Consumer,Technology,Phones,Phones Product 3,4245.29,45.36,4,0.0,125.56,UPI
ORD-10702,2024-07-13,CUST-7056,Steven Smith,East,Home Office,Office Supplies,Paper,Paper Product 22,1725.0,-9.3,8,0.05,141.47,Bank Transfer
ORD-10703,2025-03-25,CUST-4140,Joshua Sexton,West,Home Office,Office Supplies,Paper,Paper Product 48,636.54,189.2,3,0.05,51.1,Bank Transfer
ORD-10704,2025-05-15,CUST-9773,Mark Evans,East,Consumer,Office Supplies,Paper,Paper Product 42,4609.02,1121.78,10,0.05,40.84,PayPal
ORD-10705,2025-03-22,CUST-8711,Jesus Powell,North,Consumer,Technology,Accessories,Accessories Product 66,4843.5,1446.39,4,0.0,61.28,PayPal
ORD-10706,2024-09-12,CUST-9106,Jason Mcconnell,West,Corporate,Office Supplies,Binders,Binders Product 75,936.04,206.51,9,0.15,63.14,Credit Card
ORD-10707,2024-04-16,CUST-7963,Ronald Stephenson,West,Home Office,Technology,Laptops,Laptops Product 21,2287.8,12.52,4,0.1,140.65,PayPal
ORD-10708,2024-05-10,CUST-6760,William Jimenez,South,Home Office,Office Supplies,Paper,Paper Product 6,714.94,-44.46,8,0.2,72.46,PayPal
ORD-10709,2024-08-06,CUST-5473,Vicki Phillips,West,Consumer,Furniture,Tables,Tables Product 23,2190.9,143.24,8,0.1,69.04,PayPal
ORD-10710,2024-11-26,CUST-9956,Brittany Ellis,North,Corporate,Technology,Phones,Phones Product 30,4512.31,146.8,9,0.2,19.27,Credit Card
ORD-10711,2024-07-03,CUST-5959,Timothy Moore,East,Consumer,Technology,Accessories,Accessories Product 91,1041.52,-11.99,6,0.1,92.58,UPI
ORD-10712,2025-03-13,CUST-6679,Ryan Williams,West,Corporate,Office Supplies,Art,Art Product 75,2738.47,47.95,5,0.1,114.88,Credit Card
ORD-10713,2024-08-29,CUST-4717,Megan Hooper,South,Corporate,Office Supplies,Art,Art Product 30,4946.91,1623.43,7,0.05,79.79,Bank Transfer
ORD-10714,2025-01-04,CUST-7843,Randy Blevins,South,Corporate,Furniture,Tables,Tables Product 58,3969.98,162.31,4,0.15,128.68,Credit Card
ORD-10715,2024-07-10,CUST-6810,Jasmine Decker,East,Consumer,Technology,Accessories,Accessories Product 54,4375.06,164.1,1,0.15,66.73,Bank Transfer
ORD-10716,2025-01-25,CUST-3279,Bobby Mills,South,Corporate,Office Supplies,Art,Art Product 73,1533.2,251.64,10,0.0,96.33,Bank Transfer
ORD-10717,2024-07-14,CUST-6387,Sean Smith,West,Home Office,Technology,Phones,Phones Product 39,365.36,27.0,8,0.0,18.52,Credit Card
ORD-10718,2024-12-11,CUST-4058,Phyllis Mitchell,South,Consumer,Office Supplies,Paper,Paper Product 50,208.69,43.84,8,0.0,46.15,UPI
ORD-10719,2024-05-29,CUST-3815,Sandra Bowen,East,Corporate,Office Supplies,Art,Art Product 51,396.4,-29.39,9,0.0,27.77,Credit Card
ORD-10720,2024-03-07,CUST-4369,Melissa Sweeney,East,Corporate,Office Supplies,Binders,Binders Product 91,2417.34,-166.93,4,0.05,101.39,UPI
ORD-10721,2024-11-05,CUST-4304,Charles Calhoun,North,Consumer,Office Supplies,Binders,Binders Product 58,2958.09,373.06,8,0.1,14.28,Bank Transfer
ORD-10722,2024-11-05,CUST-8580,Amy Cortez,North,Home Office,Technology,Accessories,Accessories Product 12,1678.01,262.03,8,0.15,46.75,Bank Transfer
ORD-10723,2024-06-26,CUST-5081,Samuel Allison,South,Home Office,Office Supplies,Art,Art Product 94,3972.12,301.84,3,0.15,67.65,Bank Transfer
ORD-10724,2025-04-11,CUST-3587,Mr. James Lopez,East,Home Office,Office Supplies,Paper,Paper Product 69,3507.68,-199.97,1,0.05,47.32,Credit Card
ORD-10725,2024-12-23,CUST-2986,Renee Mueller,East,Consumer,Office Supplies,Art,Art Product 97,4516.06,1395.15,7,0.2,20.26,PayPal
ORD-10726,2024-07-28,CUST-2199,Daniel Fernandez,West,Corporate,Furniture,Chairs,Chairs Product 44,1301.19,166.2,8,0.0,113.16,UPI
ORD-10727,2024-07-22,CUST-8606,Miss Regina Simon DVM,West,Corporate,Technology,Laptops,Laptops Product 9,1290.5,282.74,3,0.1,16.97,UPI
ORD-10728,2024-12-31,CUST-1295,Gina Bean,North,Consumer,Furniture,Chairs,Chairs Product 38,2380.4,60.97,3,0.05,23.0,Bank Transfer
ORD-10729,2024-03-27,CUST-6866,Terry Jenkins,South,Consumer,Technology,Accessories,Accessories Product 92,3829.77,784.42,3,0.15,9.99,UPI
ORD-10730,2024-08-14,CUST-6051,Steve Smith,West,Consumer,Office Supplies,Paper,Paper Product 77,4190.68,1111.29,2,0.15,5.68,Bank Transfer
ORD-10731,2025-01-27,CUST-7908,Jennifer Mcdonald,North,Consumer,Technology,Laptops,Laptops Product 44,1904.49,13.98,2,0.0,123.98,Credit Card
ORD-10732,2024-04-22,CUST-2764,Mark Rojas,East,Corporate,Technology,Accessories,Accessories Product 72,881.02,-21.87,7,0.2,95.88,UPI
ORD-10733,2025-04-23,CUST-6842,James Cole,East,Consumer,Office Supplies,Binders,Binders Product 2,4697.67,-214.39,4,0.0,63.31,PayPal
ORD-10734,2024-01-07,CUST-7045,Troy Coleman,North,Consumer,Furniture,Chairs,Chairs Product 28,2320.94,-163.15,5,0.2,64.61,Bank Transfer
ORD-10735,2024-02-22,CUST-5127,Paige Peterson,North,Home Office,Office Supplies,Art,Art Product 42,3966.74,1249.53,10,0.05,147.31,Bank Transfer
ORD-10736,2024-12-13,CUST-2106,Laura Jones,East,Consumer,Office Supplies,Paper,Paper Product 78,1693.63,314.86,6,0.15,137.25,Bank Transfer
ORD-10737,2024-07-14,CUST-1347,Stephanie Rice,North,Corporate,Office Supplies,Art,Art Product 31,3721.98,470.98,1,0.05,112.0,UPI
ORD-10738,2024-11-13,CUST-7156,Tiffany Krause,South,Home Office,Technology,Laptops,Laptops Product 5,730.9,90.94,4,0.05,39.52,Bank Transfer
ORD-10739,2025-01-13,CUST-7797,Kathy Miller,East,Consumer,Furniture,Chairs,Chairs Product 30,1426.73,270.54,1,0.2,127.81,PayPal
ORD-10740,2024-06-24,CUST-7250,Michael Allen,East,Consumer,Technology,Laptops,Laptops Product 57,2719.59,837.59,4,0.05,96.32,Credit Card
ORD-10741,2025-03-21,CUST-3057,Jessica Johnson,North,Consumer,Furniture,Chairs,Chairs Product 76,4770.62,-365.2,3,0.05,84.58,UPI
ORD-10742,2024-04-30,CUST-5012,Jacob Shaw,West,Consumer,Office Supplies,Paper,Paper Product 78,2159.89,237.98,3,0.05,41.1,PayPal
ORD-10743,2024-10-22,CUST-6891,Donald Cook,West,Corporate,Furniture,Storage,Storage Product 22,1046.93,301.61,8,0.0,73.25,Bank Transfer
ORD-10744,2024-09-15,CUST-7249,Frank Holden,West,Consumer,Office Supplies,Art,Art Product 98,2195.48,-65.55,8,0.0,136.44,PayPal
ORD-10745,2024-10-31,CUST-6011,Susan Le,West,Corporate,Office Supplies,Paper,Paper Product 49,2786.62,-58.34,7,0.15,86.51,Bank Transfer
ORD-10746,2024-02-06,CUST-1210,Sarah Hall,East,Corporate,Furniture,Chairs,Chairs Product 52,3588.57,-42.8,4,0.0,139.23,Bank Transfer
ORD-10747,2025-05-11,CUST-7697,Leonard Madden,North,Consumer,Office Supplies,Binders,Binders Product 50,1950.99,75.14,10,0.0,140.16,UPI
ORD-10748,2024-04-09,CUST-9005,John Perez,East,Home Office,Furniture,Tables,Tables Product 8,3867.79,921.35,6,0.2,99.38,Bank Transfer
ORD-10749,2025-01-11,CUST-3422,Amanda Delgado,East,Home Office,Technology,Laptops,Laptops Product 59,2414.74,759.82,6,0.0,141.92,UPI
ORD-10750,2024-05-10,CUST-2912,Thomas Rice,North,Home Office,Technology,Accessories,Accessories Product 92,2912.79,577.23,3,0.0,137.95,Bank Transfer
ORD-10751,2024-12-27,CUST-7993,Steven Martinez Jr.,East,Home Office,Office Supplies,Paper,Paper Product 39,2616.76,-39.33,7,0.05,77.59,Bank Transfer
ORD-10752,2024-10-27,CUST-6642,Mark Garcia,South,Corporate,Furniture,Storage,Storage Product 96,2087.46,614.51,2,0.0,35.38,Bank Transfer
ORD-10753,2024-12-23,CUST-2144,Amanda Fox,West,Home Office,Furniture,Chairs,Chairs Product 54,4935.78,1319.71,1,0.0,99.91,Bank Transfer
ORD-10754,2024-03-28,CUST-9234,Kyle Sandoval,North,Corporate,Technology,Phones,Phones Product 73,972.68,-38.47,8,0.05,123.08,UPI
ORD-10755,2024-04-12,CUST-8220,Jennifer Wood,North,Home Office,Technology,Accessories,Accessories Product 22,954.51,230.63,5,0.15,16.57,Credit Card
ORD-10756,2024-07-12,CUST-8949,Ian Fernandez,North,Consumer,Technology,Phones,Phones Product 8,368.1,-31.9,4,0.15,43.58,Credit Card
ORD-10757,2024-12-06,CUST-9520,Samuel Love,East,Corporate,Office Supplies,Paper,Paper Product 61,529.37,71.49,1,0.15,114.75,Bank Transfer
ORD-10758,2024-06-21,CUST-7528,Kyle Bailey,West,Home Office,Furniture,Storage,Storage Product 8,4456.25,1558.57,4,0.1,146.42,PayPal
ORD-10759,2025-02-16,CUST-3013,Evelyn Shepherd,East,Home Office,Technology,Laptops,Laptops Product 97,2311.75,495.27,3,0.0,123.18,PayPal
ORD-10760,2024-08-19,CUST-1051,Christopher Hanson,East,Consumer,Office Supplies,Art,Art Product 82,3311.44,376.97,7,0.05,57.23,Credit Card
ORD-10761,2025-05-11,CUST-2333,Paul Conner,East,Corporate,Office Supplies,Binders,Binders Product 61,3405.75,17.37,8,0.15,148.1,Credit Card
ORD-10762,2025-01-10,CUST-9267,James Francis,North,Consumer,Furniture,Tables,Tables Product 64,3055.51,673.35,9,0.2,120.54,PayPal
ORD-10763,2025-03-02,CUST-8899,Jennifer Costa,South,Consumer,Office Supplies,Art,Art Product 28,4936.74,543.34,8,0.0,29.71,Credit Card
ORD-10764,2024-02-24,CUST-5593,Shannon Reeves,South,Home Office,Furniture,Storage,Storage Product 33,194.65,61.91,6,0.15,101.56,Credit Card
ORD-10765,2024-12-06,CUST-2059,Leah Robinson,East,Corporate,Technology,Accessories,Accessories Product 92,3186.06,386.73,6,0.05,112.73,Bank Transfer
ORD-10766,2024-11-30,CUST-5244,Cynthia Rodriguez,North,Corporate,Office Supplies,Art,Art Product 12,4832.93,467.02,4,0.05,21.15,PayPal
ORD-10767,2025-01-14,CUST-6134,Carl Roberts,West,Home Office,Office Supplies,Paper,Paper Product 95,3735.86,-178.4,6,0.05,5.24,Credit Card
ORD-10768,2024-10-29,CUST-3069,Elizabeth Duncan,South,Consumer,Office Supplies,Paper,Paper Product 51,4243.24,1446.66,6,0.1,6.33,Bank Transfer
ORD-10769,2024-06-10,CUST-5643,Tyler Mcclure,South,Home Office,Technology,Phones,Phones Product 86,4194.22,523.96,8,0.05,128.12,Credit Card
ORD-10770,2024-11-02,CUST-8836,Donna Gibson,South,Corporate,Furniture,Tables,Tables Product 38,2536.77,532.39,5,0.2,107.1,Bank Transfer
ORD-10771,2024-01-31,CUST-3933,Madeline Cummings,West,Home Office,Furniture,Chairs,Chairs Product 51,4148.03,-21.67,4,0.0,48.37,UPI
ORD-10772,2024-01-12,CUST-7407,Sheila Obrien,North,Home Office,Office Supplies,Binders,Binders Product 94,1720.18,352.73,6,0.15,46.04,UPI
ORD-10773,2024-12-24,CUST-5981,Stephanie Payne,West,Home Office,Office Supplies,Binders,Binders Product 21,531.73,24.21,10,0.0,88.69,Bank Transfer
ORD-10774,2024-12-22,CUST-6934,Lisa Bailey,North,Home Office,Furniture,Tables,Tables Product 19,4491.23,-25.17,4,0.0,59.6,Bank Transfer
ORD-10775,2024-12-13,CUST-2922,Steven Barr,East,Home Office,Technology,Laptops,Laptops Product 56,525.44,177.79,3,0.0,145.61,Bank Transfer
ORD-10776,2024-05-05,CUST-7150,Marcus Johnson,North,Corporate,Technology,Laptops,Laptops Product 84,1242.23,148.92,10,0.05,60.4,Bank Transfer
ORD-10777,2024-07-07,CUST-1377,Mathew Curtis,West,Corporate,Technology,Laptops,Laptops Product 89,627.31,-28.28,9,0.05,113.08,UPI
ORD-10778,2024-07-15,CUST-6328,Susan Robertson,North,Home Office,Furniture,Storage,Storage Product 69,3528.55,120.9,3,0.0,31.81,Credit Card
ORD-10779,2024-07-20,CUST-9830,Justin Harrell,North,Consumer,Office Supplies,Art,Art Product 85,3928.2,544.21,2,0.2,135.15,UPI
ORD-10780,2025-03-17,CUST-1641,Thomas Sims,South,Home Office,Office Supplies,Art,Art Product 27,940.69,140.75,6,0.0,99.63,Credit Card
ORD-10781,2024-10-14,CUST-9919,Katrina Walker,South,Corporate,Furniture,Chairs,Chairs Product 85,468.82,-20.57,5,0.1,5.01,PayPal
ORD-10782,2024-01-24,CUST-6127,Steven Harris,East,Home Office,Office Supplies,Binders,Binders Product 69,3312.83,331.99,10,0.15,79.04,Credit Card
ORD-10783,2024-12-05,CUST-4539,Stephanie Curtis,East,Corporate,Technology,Laptops,Laptops Product 17,231.83,-8.4,4,0.05,110.72,Bank Transfer
ORD-10784,2024-02-08,CUST-8472,Courtney Middleton,North,Corporate,Office Supplies,Binders,Binders Product 87,1340.34,257.88,3,0.15,66.67,UPI
ORD-10785,2024-10-01,CUST-9379,Jennifer Dean,South,Corporate,Technology,Laptops,Laptops Product 20,3166.36,67.22,4,0.1,50.87,Bank Transfer
ORD-10786,2024-07-13,CUST-9984,Christopher Mcdonald,West,Consumer,Technology,Accessories,Accessories Product 43,1275.11,27.49,9,0.0,97.83,PayPal
ORD-10787,2025-04-10,CUST-2604,Jason Mason,West,Consumer,Furniture,Tables,Tables Product 49,774.33,200.66,5,0.0,143.01,Credit Card
ORD-10788,2024-03-30,CUST-9666,Teresa Hicks,East,Home Office,Office Supplies,Art,Art Product 74,4383.78,723.2,8,0.0,130.48,PayPal
ORD-10789,2024-11-07,CUST-6655,Samantha Ford,West,Corporate,Technology,Laptops,Laptops Product 76,895.2,291.77,7,0.05,23.5,Credit Card
ORD-10790,2024-12-17,CUST-5380,Zachary Bryan,North,Home Office,Office Supplies,Art,Art Product 82,819.68,-35.36,7,0.2,146.3,UPI
ORD-10791,2024-12-13,CUST-9228,Sharon Hensley,East,Corporate,Office Supplies,Binders,Binders Product 55,3548.59,-62.47,6,0.15,80.49,UPI
ORD-10792,2024-06-05,CUST-2302,Eugene Bishop,North,Home Office,Office Supplies,Paper,Paper Product 31,4739.9,393.09,6,0.0,142.01,UPI
ORD-10793,2024-10-21,CUST-7946,Robert Dickerson,South,Corporate,Technology,Laptops,Laptops Product 64,3729.88,557.14,8,0.0,79.68,Credit Card
ORD-10794,2024-07-26,CUST-9754,Eric Montgomery,East,Consumer,Technology,Accessories,Accessories Product 95,991.41,271.77,1,0.15,100.87,Credit Card
ORD-10795,2024-11-06,CUST-3864,Melissa Galvan,North,Corporate,Furniture,Chairs,Chairs Product 18,3388.88,1006.05,9,0.05,79.48,Credit Card
ORD-10796,2024-08-04,CUST-9832,Robert Obrien,North,Corporate,Furniture,Tables,Tables Product 39,893.9,300.69,6,0.05,75.05,PayPal
ORD-10797,2024-04-19,CUST-1580,Dillon Hernandez,West,Home Office,Technology,Accessories,Accessories Product 63,3174.32,244.83,5,0.2,13.34,Credit Card
ORD-10798,2024-11-11,CUST-7587,Brittany Cruz,East,Consumer,Furniture,Tables,Tables Product 13,1526.84,-79.05,6,0.05,67.47,UPI
ORD-10799,2024-02-13,CUST-3549,Pamela Jimenez,East,Consumer,Office Supplies,Art,Art Product 61,4497.62,381.5,8,0.0,62.33,PayPal
ORD-10800,2024-07-05,CUST-3651,Lawrence Miller,South,Corporate,Furniture,Chairs,Chairs Product 96,2705.32,57.53,8,0.15,67.92,PayPal
ORD-10801,2025-03-28,CUST-7898,Kirk Lyons,East,Consumer,Office Supplies,Paper,Paper Product 21,597.79,16.86,3,0.15,101.6,Bank Transfer
ORD-10802,2025-05-06,CUST-6322,Mark Hall,West,Home Office,Office Supplies,Binders,Binders Product 93,638.02,76.61,8,0.05,138.92,Bank Transfer
ORD-10803,2024-03-08,CUST-1223,Derrick Smith,South,Consumer,Technology,Laptops,Laptops Product 87,3973.93,-171.85,6,0.2,125.33,Bank Transfer
ORD-10804,2025-05-14,CUST-2353,Melissa Booth,West,Consumer,Office Supplies,Art,Art Product 80,89.74,10.42,5,0.15,27.11,UPI
ORD-10805,2024-05-07,CUST-4250,Ashley Fuller,West,Home Office,Furniture,Chairs,Chairs Product 14,4327.63,1503.49,4,0.15,106.67,UPI
ORD-10806,2024-04-06,CUST-1628,Carol Johnston,East,Consumer,Office Supplies,Art,Art Product 19,3190.66,10.28,3,0.15,66.81,UPI
ORD-10807,2024-02-16,CUST-6507,Daniel Salinas,West,Corporate,Technology,Phones,Phones Product 8,2066.12,78.31,4,0.05,78.93,Credit Card
ORD-10808,2024-06-04,CUST-6240,Bill Hess,North,Consumer,Technology,Phones,Phones Product 6,1849.7,599.95,7,0.05,5.08,PayPal
ORD-10809,2024-04-18,CUST-5133,Alyssa Alvarez,West,Corporate,Furniture,Tables,Tables Product 43,1436.79,248.47,7,0.05,49.13,Credit Card
ORD-10810,2024-12-08,CUST-6920,Amanda Little,East,Consumer,Technology,Accessories,Accessories Product 84,2781.25,800.69,6,0.1,45.01,Bank Transfer
ORD-10811,2024-02-14,CUST-4120,Steven Brennan,South,Home Office,Technology,Laptops,Laptops Product 58,3166.32,540.89,1,0.2,139.2,Credit Card
ORD-10812,2025-04-27,CUST-3517,Jessica Zimmerman,North,Consumer,Office Supplies,Art,Art Product 25,1747.34,395.61,4,0.2,65.64,PayPal
ORD-10813,2025-04-01,CUST-2109,Michael Miller,West,Corporate,Office Supplies,Binders,Binders Product 68,4479.82,456.12,2,0.15,140.04,Credit Card
ORD-10814,2024-03-26,CUST-1996,Lisa Moore,South,Home Office,Office Supplies,Binders,Binders Product 51,3498.7,-146.87,1,0.2,76.78,Credit Card
ORD-10815,2024-03-25,CUST-5448,Michelle Webb,South,Consumer,Furniture,Storage,Storage Product 1,1951.54,489.29,7,0.2,28.2,UPI
ORD-10816,2024-10-30,CUST-9602,Isaac Thompson,East,Corporate,Office Supplies,Paper,Paper Product 29,4401.82,1125.95,8,0.2,47.97,PayPal
ORD-10817,2024-10-09,CUST-3427,Michael Lewis,East,Consumer,Technology,Laptops,Laptops Product 35,1158.45,162.3,5,0.0,131.64,Credit Card
ORD-10818,2024-11-24,CUST-7047,Christopher Richmond,East,Consumer,Technology,Laptops,Laptops Product 91,2696.24,-267.93,6,0.2,133.18,PayPal
ORD-10819,2025-01-04,CUST-6824,John Branch,South,Home Office,Technology,Phones,Phones Product 36,4496.76,147.06,1,0.0,30.63,Credit Card
ORD-10820,2024-10-02,CUST-4377,Elizabeth Newman,West,Consumer,Office Supplies,Art,Art Product 42,576.89,135.91,7,0.1,43.98,Bank Transfer
ORD-10821,2024-03-20,CUST-2535,Sandra Vincent,West,Consumer,Furniture,Chairs,Chairs Product 59,3662.57,348.88,3,0.15,31.83,UPI
ORD-10822,2024-04-06,CUST-6081,Melissa Ford,South,Consumer,Office Supplies,Binders,Binders Product 51,4719.61,-88.81,5,0.0,104.67,UPI
ORD-10823,2024-02-05,CUST-9630,Anthony Leonard,South,Home Office,Technology,Laptops,Laptops Product 97,2160.66,226.35,7,0.0,122.16,Credit Card
ORD-10824,2024-07-12,CUST-5068,Dr. Amber Grant,North,Corporate,Furniture,Chairs,Chairs Product 19,594.68,-55.84,1,0.05,141.1,Credit Card
ORD-10825,2025-02-09,CUST-3281,Sarah Nicholson,West,Home Office,Technology,Laptops,Laptops Product 57,2734.73,733.5,2,0.05,123.24,PayPal
ORD-10826,2024-06-18,CUST-3016,George Miller,North,Consumer,Furniture,Chairs,Chairs Product 14,1256.85,181.72,5,0.2,83.97,Credit Card
ORD-10827,2024-09-18,CUST-7314,Michael Jones,South,Corporate,Furniture,Chairs,Chairs Product 84,55.99,0.05,4,0.15,46.59,Bank Transfer
ORD-10828,2024-12-17,CUST-5617,Erika Garcia,East,Consumer,Office Supplies,Paper,Paper Product 79,2484.51,859.26,4,0.0,53.39,PayPal
ORD-10829,2025-04-17,CUST-3971,Richard Williams,West,Consumer,Technology,Laptops,Laptops Product 86,3042.31,-60.45,9,0.1,104.64,PayPal
ORD-10830,2024-06-27,CUST-1035,Rachel Acosta,South,Home Office,Technology,Phones,Phones Product 19,4585.36,906.89,5,0.0,51.44,Bank Transfer
ORD-10831,2024-08-16,CUST-3370,Paul Morrison,North,Corporate,Office Supplies,Binders,Binders Product 17,4082.52,-200.35,7,0.1,31.37,Bank Transfer
ORD-10832,2024-06-29,CUST-6463,Daniel Davidson,South,Home Office,Furniture,Tables,Tables Product 32,2147.97,455.45,7,0.2,60.56,Bank Transfer
ORD-10833,2024-10-02,CUST-7911,April Campbell,South,Home Office,Office Supplies,Binders,Binders Product 12,2685.75,724.16,7,0.0,39.1,Credit Card
ORD-10834,2024-04-14,CUST-6723,Christopher Gregory,East,Consumer,Technology,Phones,Phones Product 38,2813.95,931.21,2,0.0,71.76,Bank Transfer
ORD-10835,2024-05-04,CUST-1431,William Travis,West,Corporate,Technology,Laptops,Laptops Product 7,326.54,-12.41,3,0.15,106.7,Credit Card
ORD-10836,2024-09-01,CUST-2262,Connie Murphy,North,Home Office,Office Supplies,Paper,Paper Product 54,199.42,12.83,2,0.05,26.71,UPI
ORD-10837,2024-08-28,CUST-7742,William Wolfe,East,Corporate,Office Supplies,Paper,Paper Product 83,3753.13,804.5,5,0.15,105.81,PayPal
ORD-10838,2024-02-26,CUST-3627,Rebekah Daniel,North,Corporate,Technology,Laptops,Laptops Product 55,4411.73,-377.41,3,0.2,103.59,Bank Transfer
ORD-10839,2024-10-10,CUST-3569,Melissa Roberts,East,Consumer,Office Supplies,Binders,Binders Product 67,4599.79,578.85,4,0.15,59.75,UPI
ORD-10840,2025-01-15,CUST-2264,Stephen Johnson,West,Corporate,Technology,Phones,Phones Product 41,3114.27,-4.65,3,0.2,99.64,Bank Transfer
ORD-10841,2025-02-27,CUST-5422,John Frost,North,Consumer,Furniture,Chairs,Chairs Product 10,320.62,21.53,7,0.05,57.59,PayPal
ORD-10842,2024-01-15,CUST-1179,Donna Crane,East,Consumer,Technology,Phones,Phones Product 71,855.66,-44.57,4,0.2,34.25,Credit Card
ORD-10843,2024-05-03,CUST-1748,Jackson Sanchez,North,Corporate,Furniture,Chairs,Chairs Product 12,4884.48,752.98,10,0.15,141.81,Credit Card
ORD-10844,2024-07-01,CUST-3122,Angel Pacheco,North,Corporate,Furniture,Tables,Tables Product 53,2526.07,104.86,7,0.1,134.99,Credit Card
ORD-10845,2024-09-14,CUST-5753,Michelle Chambers,South,Consumer,Technology,Laptops,Laptops Product 88,2956.52,212.72,10,0.0,72.15,Credit Card
ORD-10846,2025-05-02,CUST-9218,Robert Simmons,East,Corporate,Office Supplies,Paper,Paper Product 17,4427.79,1166.12,3,0.05,54.16,PayPal
ORD-10847,2024-11-15,CUST-4421,Timothy Santos,North,Consumer,Furniture,Chairs,Chairs Product 73,4458.87,1107.49,7,0.05,96.03,Bank Transfer
ORD-10848,2024-02-19,CUST-2541,Leslie Vega,West,Corporate,Technology,Laptops,Laptops Product 22,3843.27,151.02,2,0.15,140.44,UPI
ORD-10849,2024-02-04,CUST-5226,Lauren Larson,West,Corporate,Furniture,Storage,Storage Product 98,1848.47,-110.63,3,0.15,132.12,UPI
ORD-10850,2025-04-26,CUST-7701,Ricardo Jackson,South,Corporate,Technology,Accessories,Accessories Product 47,2466.88,156.8,5,0.15,79.31,PayPal
ORD-10851,2024-07-10,CUST-1934,Patrick Martinez,South,Home Office,Technology,Accessories,Accessories Product 72,2095.31,214.86,1,0.2,6.15,Credit Card
ORD-10852,2024-05-28,CUST-8573,Tony Roberts,North,Corporate,Furniture,Chairs,Chairs Product 60,2872.16,816.33,4,0.15,72.93,Bank Transfer
ORD-10853,2024-02-25,CUST-4268,Sandra Hatfield,West,Corporate,Technology,Laptops,Laptops Product 9,3672.3,1148.91,7,0.15,51.01,Bank Transfer
ORD-10854,2024-04-18,CUST-3551,Mary Fowler,West,Consumer,Office Supplies,Art,Art Product 82,2407.29,60.83,1,0.2,35.95,Credit Card
ORD-10855,2024-11-03,CUST-4496,Emily Potts,North,Consumer,Furniture,Chairs,Chairs Product 3,4685.48,293.65,7,0.15,143.13,Bank Transfer
ORD-10856,2024-05-18,CUST-2338,Christopher Obrien,East,Home Office,Furniture,Storage,Storage Product 58,921.72,-33.38,5,0.15,131.34,UPI
ORD-10857,2024-12-08,CUST-5864,Robert Graham,South,Consumer,Furniture,Chairs,Chairs Product 45,4161.22,-243.02,7,0.1,141.58,Bank Transfer
ORD-10858,2024-08-31,CUST-7375,Mark Beard,North,Home Office,Office Supplies,Art,Art Product 77,3930.09,1314.68,7,0.1,33.79,UPI
ORD-10859,2024-06-14,CUST-3465,Jordan Dean,West,Consumer,Office Supplies,Art,Art Product 64,3727.04,862.9,6,0.0,130.32,Credit Card
ORD-10860,2025-02-09,CUST-8361,Maureen Galvan,North,Consumer,Office Supplies,Binders,Binders Product 28,1350.87,303.98,8,0.05,113.13,UPI
ORD-10861,2024-08-03,CUST-4436,Casey Washington,South,Home Office,Office Supplies,Art,Art Product 74,3883.2,661.79,4,0.1,143.49,PayPal
ORD-10862,2025-02-20,CUST-8471,Judy Taylor,West,Corporate,Furniture,Chairs,Chairs Product 46,1544.63,58.9,2,0.15,56.07,Bank Transfer
ORD-10863,2024-09-24,CUST-3664,Nicole Powers,West,Corporate,Furniture,Chairs,Chairs Product 37,4635.43,493.54,6,0.05,127.54,Bank Transfer
ORD-10864,2024-11-20,CUST-2700,Natalie York,North,Home Office,Furniture,Storage,Storage Product 3,3120.86,987.16,2,0.0,94.36,Bank Transfer
ORD-10865,2024-02-23,CUST-9247,Steven Ramos,North,Home Office,Furniture,Storage,Storage Product 38,3771.05,1196.38,2,0.15,128.5,UPI
ORD-10866,2024-04-24,CUST-6744,Jose Stone,West,Corporate,Furniture,Storage,Storage Product 83,1936.35,-23.23,8,0.0,107.06,Bank Transfer
ORD-10867,2024-01-04,CUST-7794,Samantha Blackwell,South,Consumer,Furniture,Chairs,Chairs Product 54,2562.43,52.34,5,0.1,9.74,Credit Card
ORD-10868,2024-03-19,CUST-8045,William Fritz,South,Home Office,Furniture,Storage,Storage Product 51,4109.17,698.46,6,0.05,32.94,Bank Transfer
ORD-10869,2025-02-28,CUST-7604,Jamie Smith,East,Home Office,Technology,Accessories,Accessories Product 21,2174.06,701.63,7,0.05,68.42,Credit Card
ORD-10870,2024-12-29,CUST-3605,Robert Watkins,East,Consumer,Technology,Accessories,Accessories Product 12,635.95,101.51,7,0.1,18.52,Bank Transfer
ORD-10871,2024-01-06,CUST-7265,Gordon Flowers,North,Home Office,Office Supplies,Art,Art Product 94,807.59,143.87,9,0.0,23.93,Bank Transfer
ORD-10872,2024-11-20,CUST-4175,Allison Lambert,South,Home Office,Office Supplies,Binders,Binders Product 100,973.45,188.49,4,0.1,122.03,Bank Transfer
ORD-10873,2025-01-29,CUST-2694,Matthew Baldwin,North,Corporate,Furniture,Storage,Storage Product 77,306.16,-19.19,3,0.0,22.79,UPI
ORD-10874,2024-05-24,CUST-7402,Denise Patrick,North,Corporate,Furniture,Chairs,Chairs Product 3,509.25,62.34,6,0.05,64.99,Bank Transfer
ORD-10875,2025-05-06,CUST-3639,Elijah Rivera,South,Corporate,Office Supplies,Paper,Paper Product 2,1090.97,97.05,6,0.15,136.03,Credit Card
